name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA
decoys_minimizations_2/mini_2hha_model0_chainA_3TP_resi1000__chainA_hits_1_decoy_3TP_32_48.pdb,-0.1070625899396919,750.9000000000015,0.5276635869508128,0.4723364130491871,-18.077952659747325,-26.55903899563509,7.771405834985671,5.616688361314573,-2.5826416318127485,0.0,0.0,4.28225497937125,0.0,0.008128,4.0,112,73,159,3,0,23,0,0,1,2,-195038.79710477145,0,34,3263,868,966,24,193,53,52,1,522,127,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,3,0,3.1350000000000016,27.69,474.8628851830127
decoys_minimizations_2/mini_2hwh_model0_chainB_RNA_resi960__chainB_hits_1_decoy_RNA_10_187.pdb,-0.0863093467396483,630.7000000000007,0.84433648396877,0.1556635160312299,-25.39126620145953,-27.047769101094676,7.013664350758745,0.368992654685826,-1.501929244031999,0.0,-1.672300486444314,7.725208591635166,1.0,-0.0005479999999999,4.0,219,0,98,0,0,13,0,0,0,0,-58978.03170712984,1,23,2635,761,645,26,257,80,71,2,427,128,113,3,0,0,0,0,0,0,0,0,0,0,0,0,212,52,49,2,0,0,0,0,0,0,0,0,0.3888888888888889,3,1,2.8413200000000005,66.48,410.10021693222455
decoys_minimizations_2/mini_2hwh_model0_chainB_RNA_resi960__chainB_hits_1_decoy_RNA_17_176.pdb,-0.0644049269798103,584.5,0.7945146553736372,0.2054853446263628,-18.85081581983127,-20.681351085675487,8.92401450429736,-1.0155403163644223,-1.790350302203933,0.0,0.0,3.648274440640708,0.0,-0.000282,6.0,155,0,82,3,0,10,0,0,0,0,66169.06499518844,2,13,2284,661,561,22,477,142,121,5,127,40,32,1,0,0,0,0,0,0,0,0,224,68,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,6,0,3.2946000000000017,50.5,381.84157858254974
decoys_minimizations_2/mini_2hwh_model0_chainB_RNA_resi960__chainB_hits_1_decoy_RNA_19_15.pdb,-0.0656601165675296,566.4000000000015,0.8095292321683476,0.1904707678316523,-19.27573718515214,-16.787636678913714,5.633803719843854,-3.8880694644904,-0.6663967159399817,0.0,-0.8480823327481488,8.149281289379365,1.0,-0.000476,2.0,189,0,53,1,0,2,0,0,0,0,-57577.79452931708,1,17,2776,813,683,26,0,0,0,0,405,126,99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,4,0,3.9319000000000033,56.510000000000005,394.0534568430416
decoys_minimizations_2/mini_2hwp_model0_chainB_DJK_resi1345__chainB_hits_1_decoy_DJK_10_81.pdb,-0.2239267922853274,776.3000000000011,0.7912781503584106,0.2087218496415893,-31.38328345868825,-30.903880971598028,10.215488677298538,-4.461110304367367,-0.763862161486486,0.0,0.0,4.361322658811192,0.0,-0.0058409999999999,2.0,0,226,67,0,17,13,0,0,1,0,-1283.8543576739685,0,21,2738,707,734,49,559,145,153,12,166,48,42,3,360,85,86,5,0,0,0,0,0,0,0,0,172,44,42,3,0,0,0,0,0,0,0,0,0.125,4,1,4.849720000000002,47.040000000000006,336.5130638496707
decoys_minimizations_2/mini_2hwp_model0_chainB_DJK_resi1345__chainB_hits_1_decoy_DJK_31_5.pdb,-0.2350625103802175,770.1000000000004,0.7602649587893853,0.2397350412106147,-27.55922220511286,-26.371021322663186,8.506102733199441,-2.550467186876176,-1.7515536316313955,0.0,0.0,3.32171136363849,0.0,-0.019984,7.0,10,198,80,0,11,22,0,0,1,0,33017.860409271234,0,24,2707,689,728,50,326,85,87,6,190,46,54,4,0,0,0,0,0,0,0,0,0,0,0,0,194,44,44,2,0,0,0,0,0,0,0,0,0.1875,2,1,3.966720000000003,32.34,356.7764154986632
decoys_minimizations_2/mini_2hwp_model0_chainB_DJK_resi1345__chainB_hits_1_decoy_DJK_5_4.pdb,-0.2080015203908514,763.7000000000007,0.8138885952201801,0.1861114047798199,-30.85206222497129,-33.06139568839353,9.13980645786637,0.4721052313080918,-1.625699516366467,0.0,0.0,3.0254104954763807,0.0,0.000798,5.0,5,235,76,0,23,11,0,0,0,0,-118056.62961481426,0,26,2701,694,716,46,560,138,152,11,346,89,96,6,0,0,0,0,0,0,0,0,188,47,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,6,1,3.950790000000002,52.22,355.30936875077447
decoys_minimizations_2/mini_2hxm_model0_chainA_302_resi401__chainA_hits_1_decoy_302_10_162.pdb,-0.0595391282807846,510.5,0.5719769422245577,0.4280230577754422,-19.85431648671181,-23.901869587989268,2.493142016458023,16.438893664106445,-8.618628753751068,-3.1637486049515573,-1.6972361331187074,6.985466747386231,3.0,-0.0022149999999999,8.0,0,84,90,0,7,24,0,0,1,0,-30649.891395729333,4,16,1895,519,484,8,625,162,161,3,562,144,141,2,0,0,0,0,0,0,0,0,191,51,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,5,2,0.74162,95.68,297.48987053101337
decoys_minimizations_2/mini_2hxm_model0_chainA_302_resi401__chainA_hits_1_decoy_302_11_163.pdb,-0.0725035314571354,505.8000000000011,0.5522874097856584,0.4477125902143416,-19.671288412005083,-23.4262515314133,2.3978741897292366,16.3863368619659,-8.799656824163947,-3.1665070422389547,-1.720830660429165,5.9766977629633145,3.0,-0.007352,8.0,0,82,92,0,6,23,0,0,1,0,-77272.89092721717,4,17,1767,489,456,8,624,161,159,3,559,142,141,2,0,0,0,0,0,0,0,0,189,51,44,1,121,38,34,0,0,0,0,0,0,0,0,0,0.0909090909090909,5,2,1.0865999999999998,95.68,276.3926945055439
decoys_minimizations_2/mini_2hxm_model0_chainA_302_resi401__chainA_hits_1_decoy_302_30_23.pdb,-0.0799789784746389,614.7000000000007,0.5323225690920981,0.4676774309079018,-17.792294230963535,-19.83498407783054,5.105122688069343,11.813330953516695,-9.825526812763826,-3.702897698204304,0.0,3.5814654378037334,2.0,-0.007124,8.0,36,62,70,9,7,11,0,0,0,0,-191226.8146306134,2,13,2417,657,603,9,725,204,179,3,346,106,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,6,2,1.5945999999999998,109.48,351.32913328631935
decoys_minimizations_2/mini_2hxz_model0_chainA_H7J_resi811__chainA_altA_hits_1_decoy_H7J_15_286.pdb,-0.0352613528919383,592.1499999999996,0.5733511927019914,0.4266488072980086,-19.97636326809186,-25.9485669882215,4.77357736989245,10.072004873667652,-4.10976537032218,-2.1493892921478874,0.0,2.4052702562200827,2.0,-0.002333,4.0,19,17,115,0,24,54,0,0,0,0,52446.43805807405,2,17,1757,535,525,43,468,139,130,12,268,87,76,6,0,0,0,0,0,0,0,0,289,90,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,6,1,3.002700000000001,71.95,362.3783409372756
decoys_minimizations_2/mini_2hxz_model0_chainA_H7J_resi811__chainA_altA_hits_1_decoy_H7J_22_3.pdb,0.0064323620743481,540.7299999999996,0.5930461594653093,0.4069538405346907,-15.770627574609192,-19.760768430653343,4.746729994756436,6.283448218191097,-2.2384466085062518,0.0,-1.1907551178387834,12.08714551241781,1.0,-0.016154,3.0,15,13,122,0,15,65,0,0,0,0,21119.9692185042,1,25,1991,653,618,56,270,85,72,8,391,122,110,10,0,0,0,0,0,0,0,0,143,44,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,3,0,2.1417200000000003,57.690000000000005,411.91059392589534
decoys_minimizations_2/mini_2hxz_model0_chainA_H7J_resi811__chainA_altA_hits_1_decoy_H7J_6_63.pdb,-0.0027076704727233,518.5500000000011,0.6520920106582258,0.3479079893417742,-10.75046651513071,-13.710743045853633,1.5756435681807943,6.000509059168849,-1.3047557150495095,0.0,0.0,9.053656088135549,0.0,-0.026559,7.0,8,33,44,0,29,5,0,0,0,0,-44113.50437029793,0,12,1749,555,528,38,222,68,66,6,618,199,190,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,6,0,0.3368,101.06000000000002,336.4146071838909
decoys_minimizations_2/mini_2ihq_model0_chainA_LG7_resi90__chainA_hits_1_decoy_LG7_19_3.pdb,-0.1988196103990154,656.2000000000007,0.8520277281774508,0.1479722718225491,-22.098967021308,-30.855287385930524,9.487688198683031,3.5084379715665364,0.4299900110490284,0.0,0.0,6.843069504406766,0.0,0.00555,5.0,278,0,29,37,0,0,0,0,0,0,-34694.23915854215,0,26,3653,845,788,110,226,51,54,7,667,155,142,23,0,0,0,0,0,0,0,0,232,51,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,4,0,2.999220000000002,56.14,337.5742601589774
decoys_minimizations_2/mini_2ihq_model0_chainA_LG7_resi90__chainA_hits_1_decoy_LG7_28_0.pdb,-0.1866882738358934,647.8999999999996,0.8078931206603006,0.1921068793396994,-21.32617513109648,-29.80639809368472,5.407339056155024,9.766719649641344,-2.2076392519336423,-1.455490521096678,0.0,4.397679245850914,1.0,0.017029,7.0,245,0,48,20,0,9,0,0,0,0,-39420.411895382735,1,9,2303,542,517,68,948,205,213,28,923,213,198,31,0,0,0,0,0,0,0,0,226,54,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7,1,-1.4778999999999984,109.09,320.821326332064
decoys_minimizations_2/mini_2ihq_model0_chainA_LG7_resi90__chainA_hits_1_decoy_LG7_5_31.pdb,-0.2143555522964491,584.5,0.8468421736361718,0.1531578263638282,-29.08474302625035,-27.54555538663044,6.00000227724712,-4.0917951600763445,0.0614017775013735,0.0,0.0,16.47508024169668,0.0,-0.003924,3.0,284,0,40,32,0,0,0,0,0,0,20520.3119373744,0,25,3020,705,669,91,712,156,157,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,2,1,2.66294,31.92,304.3683792523856
decoys_minimizations_2/mini_2ijn_model0_chainA_221_resi9366__chainA_hits_1_decoy_221_19_14.pdb,-0.1127895159513594,689.7999999999993,0.6275909875905025,0.3724090124094975,-17.16348022574948,-20.647513536935094,3.588640157514419,5.863050635998206,-2.661838849864125,0.0,-1.5169915601181143,7.632122742896026,2.0,0.001947,4.0,64,38,117,1,2,2,0,0,0,0,25320.469802752603,2,13,2112,647,698,34,634,201,208,10,870,251,285,15,0,0,0,0,0,0,0,0,160,49,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692307692307,7,1,1.3572999999999995,113.86,371.0870707279113
decoys_minimizations_2/mini_2ijn_model0_chainA_221_resi9366__chainA_hits_1_decoy_221_1_11.pdb,-0.0940598134071881,577.3999999999978,0.6638479939186669,0.3361520060813331,-14.78068777985004,-16.792965433212885,2.705104100716767,1.9876944502038896,-0.3625611822506016,0.0,0.0,5.486420188886017,0.0,0.00436,7.0,49,46,109,0,8,4,0,0,0,0,-24892.220402599003,0,8,1653,491,548,24,1014,303,325,13,167,46,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7,0,0.7781999999999998,66.74000000000001,345.3942905749686
decoys_minimizations_2/mini_2ijn_model0_chainA_221_resi9366__chainA_hits_1_decoy_221_28_110.pdb,-0.1278784921983295,731.0,0.5635074633803591,0.4364925366196409,-11.967530137084168,-18.62256989959087,4.154534451782183,3.8525217150349818,0.4719861649364247,0.0,0.0,0.441779606670419,0.0,-0.0152449999999999,7.0,29,67,122,0,21,23,0,0,0,0,87396.61180471064,0,10,3167,999,1081,54,291,94,99,3,277,88,94,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,4,1,5.080360000000004,51.22,439.93884809207367
decoys_minimizations_2/mini_2ikj_model0_chainA_393_resi600__chainA_altA_hits_1_decoy_393_17_36.pdb,-0.1463778466794019,684.2000000000007,0.8138941817963751,0.1861058182036249,-31.488085072573767,-35.61362316005443,9.77487058003993,5.716926011919668,-4.671337985137825,-0.6698167771999195,0.0,19.942097659196754,1.0,0.01891,6.0,0,3,351,0,0,25,0,0,0,0,-213100.70760603668,1,50,3375,756,706,54,391,84,83,6,951,224,212,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,4,1,1.9914,94.99,370.2144778619997
decoys_minimizations_2/mini_2ikj_model0_chainA_393_resi600__chainA_altA_hits_1_decoy_393_22_257.pdb,-0.1805930912744628,646.1999999999989,0.7828568832648974,0.2171431167351026,-33.77305787423336,-32.47462310710466,11.42063730474365,1.7557479162767322,-5.381428820932342,0.0,-2.7984781316736047,13.72230447939849,2.0,0.02487,5.0,0,7,357,0,0,26,0,0,0,1,-59510.76278650893,2,48,2794,626,586,42,381,76,71,6,797,176,176,13,206,53,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714285714285,4,1,0.5754999999999999,70.08,338.851078002443
decoys_minimizations_2/mini_2ikj_model0_chainA_393_resi600__chainA_altA_hits_1_decoy_393_25_9.pdb,-0.1603375990955802,661.1999999999989,0.8032265678148552,0.1967734321851448,-37.43118277518113,-36.92809609959568,8.675373232395714,2.6777139616415297,-5.434439400385827,-1.9842482011167772,0.0,2.20614202285478,1.0,0.0100589999999999,4.0,0,9,383,0,0,22,0,0,0,0,-7516.069350631806,1,56,3763,842,814,57,201,43,35,3,602,146,139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052631578947368,3,1,3.8945000000000025,49.77,334.54702419163834
decoys_minimizations_2/mini_2in6_model0_chainA_839_resi901__chainA_hits_1_decoy_839_14_130.pdb,-0.2238547968885045,790.6000000000004,0.7042630007423072,0.2957369992576928,-21.570265588635834,-26.98932738424446,6.905153074988959,4.286153580887685,-1.8248161671214689,0.0,0.0,6.529647113505938,0.0,-0.004543,8.0,6,223,37,0,18,4,0,0,0,0,7025.727177619453,0,24,2927,787,931,28,362,98,119,3,248,74,94,2,0,0,0,0,0,0,0,0,355,92,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,5,1,4.098800000000002,63.080000000000005,375.1434977459913
decoys_minimizations_2/mini_2in6_model0_chainA_839_resi901__chainA_hits_1_decoy_839_23_15.pdb,-0.2580219010632198,762.0,0.7330172624825244,0.2669827375174756,-29.04360956763628,-34.57597258120563,9.599356447901414,5.880565879037022,-4.208189028561151,-1.042440562736104,0.0,4.0335040248538965,1.0,0.007186,9.0,3,258,62,0,23,18,0,0,0,0,-99434.81682157314,1,48,3148,854,967,21,415,109,125,3,404,115,120,3,0,0,0,0,0,0,0,0,201,52,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,4,2,3.4348000000000014,65.98,357.22256617005166
decoys_minimizations_2/mini_2in6_model0_chainA_839_resi901__chainA_hits_1_decoy_839_24_19.pdb,-0.1589051275699773,718.1999999999989,0.7221798268097993,0.2778201731902006,-21.786959571275304,-23.50905424390544,6.2383414755908575,-1.670227416974285,0.0080349276410061,0.0,0.0,18.62954707882291,0.0,-0.016776,8.0,0,221,22,0,25,17,0,0,0,0,83578.60251085027,0,28,2551,680,814,23,647,173,207,6,467,120,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,8,1,1.1623199999999996,91.28,389.235473005097
decoys_minimizations_2/mini_2iwx_model0_chainA_M1S_resi1215__chainA_altA_hits_1_decoy_M1S_24_1.pdb,-0.1121639764687871,528.0,0.7833641797026998,0.2166358202973002,-19.88685897551761,-24.11801921822348,5.8196295798011874,3.0719895631981444,-0.4210355712511955,0.0,-1.554325222201694,12.15424637189368,1.0,0.026007,7.0,157,73,30,32,5,1,0,0,0,0,144507.16859662623,1,19,2329,570,724,13,0,0,0,0,812,197,234,4,0,0,0,0,0,0,0,0,200,49,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,4,2,2.239020000000001,74.6,305.2030220592679
decoys_minimizations_2/mini_2iwx_model0_chainA_M1S_resi1215__chainA_altA_hits_1_decoy_M1S_26_53.pdb,-0.1116009336381509,612.1000000000004,0.774854196248174,0.225145803751826,-24.76055352321225,-22.60943514156816,5.605756378175244,1.4893634144070802,-4.391438506523684,0.0,-2.040855059938231,2.147752543448733,1.0,0.0156709999999999,4.0,120,92,23,15,8,0,0,0,0,0,34006.409282617955,1,16,2664,685,836,15,0,0,0,0,386,99,117,2,0,0,0,0,0,0,0,0,0,0,0,0,468,129,159,4,0,0,0,0,0,0,0,0,0.1333333333333333,2,1,5.086220000000002,37.3,316.5219027918528
decoys_minimizations_2/mini_2iwx_model0_chainA_M1S_resi1215__chainA_altA_hits_1_decoy_M1S_7_43.pdb,-0.1714685747734843,594.2000000000007,0.6902104639098848,0.3097895360901151,-20.156508563235377,-23.326087934175803,3.7124501642353778,2.603431522503797,-1.4190558864002014,0.0,0.0,8.622527424697104,0.0,0.0125889999999999,6.0,143,84,16,27,0,1,0,0,0,0,-44320.85506241977,0,19,2748,663,850,15,353,96,116,2,343,97,110,2,0,0,0,0,0,0,0,0,172,49,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,3,1,2.975920000000001,69.96000000000001,335.6169224908232
decoys_minimizations_2/mini_2izu_model0_chainA_P01_resi1335__chainA_altB_hits_1_decoy_P01_13_119.pdb,-0.1809290825100091,777.7000000000007,0.7543731583177015,0.2456268416822986,-31.07303629881619,-31.93360781172646,7.585926483567334,-0.2654494444784632,-1.254341844296846,0.0,0.0,7.980523749189144,0.0,-0.0070959999999999,8.0,0,212,123,0,47,30,0,0,0,0,29379.143553507427,0,31,2945,727,840,17,1359,340,383,8,128,30,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2941176470588235,8,0,1.6617999999999993,72.2,418.5315905077991
decoys_minimizations_2/mini_2izu_model0_chainA_P01_resi1335__chainA_altB_hits_1_decoy_P01_15_186.pdb,-0.175892811688642,849.6999999999989,0.7506691006708924,0.2493308993291075,-29.6863552855458,-32.06790419824938,11.510578196123674,-1.3126791292056623,-1.3505633089640696,0.0,0.0,-5.132721162592402,0.0,-0.006653,9.0,2,255,113,0,45,18,0,0,0,0,-6853.23625306123,0,20,2970,735,832,16,1120,283,318,7,346,80,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8235294117647058,8,0,0.7811000000000006,66.85000000000001,459.73425606898286
decoys_minimizations_2/mini_2izu_model0_chainA_P01_resi1335__chainA_altB_hits_1_decoy_P01_1_47.pdb,-0.2046536575851332,794.7999999999993,0.7426246343796519,0.2573753656203481,-27.86344687513008,-27.174690858269287,8.078409255740837,-2.431444268255291,-0.3881171197718913,0.0,0.0,11.4009062381235,0.0,-0.005167,11.0,11,193,97,0,33,21,0,0,0,0,45243.44161709111,0,24,2393,595,672,14,1274,317,361,9,312,72,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,0,0.7625999999999993,89.27000000000001,428.4752777467133
decoys_minimizations_2/mini_2jav_model0_chainA_5Z5_resi1280__chainA_altB_hits_1_decoy_5Z5_20_7.pdb,-0.126798101815672,574.2999999999993,0.8350110577289511,0.1649889422710488,-18.9574582743287,-20.952284778882813,4.050003203158781,-0.3299825851511286,-0.0693771067619195,0.0,0.0,7.438959686725788,0.0,0.0068209999999999,5.0,7,198,12,0,23,5,0,0,0,0,-15036.395977538648,0,21,2401,577,657,38,384,90,103,6,177,43,49,3,0,0,0,0,0,0,0,0,0,0,0,0,110,28,33,2,0,0,0,0,0,0,0,0,0.0714285714285714,2,1,2.9829000000000008,37.79,290.3402121910528
decoys_minimizations_2/mini_2jav_model0_chainA_5Z5_resi1280__chainA_altB_hits_1_decoy_5Z5_23_299.pdb,-0.1150882141045075,681.3000000000011,0.7453378923453577,0.2546621076546422,-22.960235173211345,-24.74724847051266,5.105408292631466,2.787362117152952,-3.1779190576731366,-1.2964598465847814,0.0,6.686458230796352,1.0,0.012183,3.0,18,256,22,0,19,19,0,0,0,0,-132899.08163345378,2,16,2439,580,687,38,188,43,53,3,733,175,215,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,5,1,1.6211999999999998,66.02000000000001,387.3187282575594
decoys_minimizations_2/mini_2jav_model0_chainA_5Z5_resi1280__chainA_altB_hits_1_decoy_5Z5_26_259.pdb,-0.1317943355748256,700.8999999999996,0.786771818824753,0.2132281811752469,-25.31908264373908,-25.47232262324837,7.027181778995782,-0.0923946960701869,-2.0708010441485385,-1.6612846094091935,0.0,4.691803705129464,1.0,-0.000834,3.0,30,228,5,0,15,0,0,0,0,0,79455.88879181012,1,24,2735,649,750,44,457,107,127,7,287,67,87,4,0,0,0,0,0,0,0,0,169,39,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1764705882352941,4,2,3.954340000000002,86.06,379.0005462798002
decoys_minimizations_2/mini_2jc6_model0_chainA_QPP_resi1314__chainA_altA_hits_1_decoy_QPP_14_126.pdb,-0.1952966973194403,818.1000000000004,0.8610346656886416,0.1389653343113584,-29.640477764937486,-32.54397700012214,12.48002516223272,-0.1072554517818389,-2.068001286102799,-1.7830407782117843,0.0,3.331071439576565,1.0,-0.019236,3.0,77,203,57,16,38,18,0,0,0,0,41011.83084975954,2,26,2990,748,846,29,331,85,102,3,492,122,142,4,0,0,0,0,0,0,0,0,0,0,0,0,147,34,40,2,0,0,0,0,0,0,0,0,0.4444444444444444,4,1,3.6491000000000016,58.64,416.3949313578259
decoys_minimizations_2/mini_2jc6_model0_chainA_QPP_resi1314__chainA_altA_hits_1_decoy_QPP_4_0.pdb,-0.216286418807305,598.3999999999996,0.8353334530147972,0.1646665469852027,-21.863141010647723,-19.863416533054533,5.195941698194133,-1.699169125414528,-1.1189224177965684,-1.556566355062536,0.0,3.4131933616417194,1.0,-0.0290679999999999,5.0,49,137,19,0,19,11,0,0,0,0,53961.9230336948,2,15,2868,728,842,30,345,92,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,2,1,3.582600000000002,38.91,297.53674809144565
decoys_minimizations_2/mini_2jc6_model0_chainA_QPP_resi1314__chainA_altA_hits_1_decoy_QPP_7_3.pdb,-0.0922314596498208,511.8999999999997,0.83086125584187,0.16913874415813,-17.90647354549526,-17.030202359239638,2.940367849362076,-2.2508110618964565,-0.523642929588334,0.0,0.0,-0.6830538404943097,0.0,-0.0097269999999999,4.0,46,115,17,3,3,8,0,0,0,0,-17379.309412637,0,16,1962,510,569,18,730,201,231,4,0,0,0,0,178,42,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,5,1,2.246,55.63,270.95700618129365
decoys_minimizations_2/mini_2jdr_model0_chainA_L20_resi1480__chainA_hits_1_decoy_L20_13_41.pdb,-0.1871639815659427,751.7999999999993,0.7514513527803409,0.248548647219659,-27.738794526645396,-31.7797083089431,8.746751022304636,-0.4543414527181539,0.0702757982575121,0.0,0.0,2.61976374350994,0.0,0.007413,10.0,0,250,128,0,30,6,0,0,0,0,160186.51582930656,0,26,4093,909,1132,48,439,93,121,7,193,41,52,3,0,0,0,0,0,0,0,0,0,0,0,0,145,33,46,1,0,0,0,0,0,0,0,0,0.3,1,3,2.887800000000001,40.46,395.0491159551776
decoys_minimizations_2/mini_2jdr_model0_chainA_L20_resi1480__chainA_hits_1_decoy_L20_15_81.pdb,-0.2184892103977151,761.5999999999985,0.7517734273049795,0.2482265726950204,-28.696377195509285,-31.538260084719692,8.295356599276772,-1.5815635975077385,-0.4467141402433299,0.0,0.0,6.232322510800321,0.0,-0.0040409999999999,10.0,0,268,121,0,26,9,0,0,0,1,-26259.74298347267,0,30,3575,779,986,45,807,178,216,9,350,78,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,4,2,-0.5205799999999983,68.43,419.6890294855273
decoys_minimizations_2/mini_2jdr_model0_chainA_L20_resi1480__chainA_hits_1_decoy_L20_20_28.pdb,-0.2491933622166018,837.2999999999993,0.7086250387895708,0.2913749612104291,-30.15407580966132,-32.03088486261731,9.562616374083689,-0.7307680935098233,-1.6673238126228398,0.0,0.0,4.734694252141464,0.0,0.0004999999999999,9.0,0,252,128,0,36,3,0,0,0,0,-44375.51114359572,0,29,4062,875,1115,44,603,127,159,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,53,62,2,0,0,0,0,0,0,0,0,0.25,1,2,3.0180000000000007,33.0,424.0506707623889
decoys_minimizations_2/mini_2jj3_model0_chainB_JJ3_resi1501__chainB_hits_1_decoy_JJ3_10_30.pdb,-0.208706166627917,713.2999999999993,0.8755266811629541,0.1244733188370459,-27.87555582843117,-30.76210203855408,12.425654142946428,0.1600273086728521,-2.41364768338633,0.0,-2.3140206835264863,23.60950440374764,1.0,0.017291,4.0,334,25,24,24,0,0,0,0,0,0,50674.23783298985,1,27,3895,885,857,133,616,154,145,22,656,149,150,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,4,1,2.1838200000000003,83.71000000000001,394.3420471116274
decoys_minimizations_2/mini_2jj3_model0_chainB_JJ3_resi1501__chainB_hits_1_decoy_JJ3_25_48.pdb,-0.2276752303633751,740.8999999999996,0.8390836535660865,0.1609163464339135,-28.94872342898458,-28.14028301466305,7.976947855403978,-4.223031906869551,-0.0066993732277182,0.0,0.0,4.590101432070667,0.0,0.0111199999999999,6.0,277,39,12,16,0,2,0,0,0,0,-42464.72220729722,0,21,3755,855,876,128,439,90,93,14,641,137,143,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,4,1,4.0276200000000015,64.36,347.17970249527355
decoys_minimizations_2/mini_2jj3_model0_chainB_JJ3_resi1501__chainB_hits_1_decoy_JJ3_2_1.pdb,-0.2098405103973004,743.0,0.8463493006757249,0.1536506993242751,-28.67202793880074,-32.798024537429,12.748577625318203,-1.6462050580411187,-1.2015140373604822,0.0,0.0,6.713197004459405,0.0,0.024182,3.0,276,27,8,28,0,0,0,0,0,0,-2832.08049508973,0,24,3478,757,753,115,443,93,96,15,0,0,0,0,0,0,0,0,0,0,0,0,226,55,52,8,0,0,0,0,226,49,44,5,0,0,0,0,0.25,3,0,5.011680000000003,36.15,334.18077130100136
